"Plot Title: JR_H34_R3"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20601214, SEN S/N: 20601214)","RH, % (LGR S/N: 20601214, SEN S/N: 20601214)","DewPt, °C (LGR S/N: 20601214, SEN S/N: 20601214)","Host Connected (LGR S/N: 20601214)","Stopped (LGR S/N: 20601214)","End Of File (LGR S/N: 20601214)"
1280,07/21/22 11:05:18 PM,23.045,82.54,19.936,,,
1281,07/22/22 12:05:18 AM,21.728,81.66,18.478,,,
1282,07/22/22 01:05:18 AM,21.059,85.54,18.565,,,
1283,07/22/22 02:05:18 AM,20.559,83.63,17.713,,,
1284,07/22/22 03:05:18 AM,19.940,85.16,17.394,,,
1285,07/22/22 04:05:18 AM,19.583,86.04,17.206,,,
1286,07/22/22 05:05:18 AM,19.059,84.82,16.468,,,
1287,07/22/22 06:05:18 AM,19.345,84.71,16.727,,,
1288,07/22/22 07:05:18 AM,20.511,80.13,16.989,,,
1289,07/22/22 08:05:18 AM,21.513,82.10,18.353,,,
1290,07/22/22 09:05:18 AM,23.645,84.06,20.820,,,
1291,07/22/22 10:05:18 AM,26.676,81.42,23.260,,,
1292,07/22/22 11:05:18 AM,28.648,79.36,24.753,,,
1293,07/22/22 12:05:18 PM,30.073,77.60,25.758,,,
1294,07/22/22 01:05:18 PM,31.262,72.56,25.770,,,
1295,07/22/22 02:05:18 PM,32.415,78.53,28.232,,,
1296,07/22/22 03:05:18 PM,33.113,76.31,28.413,,,
1297,07/22/22 04:05:18 PM,33.922,76.26,29.185,,,
1298,07/22/22 05:05:18 PM,34.395,74.44,29.222,,,
1299,07/22/22 06:05:18 PM,34.448,73.26,28.995,,,
1300,07/22/22 07:05:18 PM,33.425,74.04,28.194,,,
1301,07/22/22 08:05:18 PM,31.568,74.86,26.592,,,
1302,07/22/22 09:05:18 PM,29.221,73.25,23.965,,,
1303,07/22/22 10:05:18 PM,25.725,76.75,21.361,,,
1304,07/22/22 11:05:18 PM,23.069,82.64,19.978,,,
1305,07/23/22 12:05:18 AM,21.776,81.98,18.586,,,
1306,07/23/22 01:05:18 AM,21.036,85.98,18.623,,,
1307,07/23/22 02:05:18 AM,20.559,83.67,17.721,,,
1308,07/23/22 03:05:18 AM,19.940,85.26,17.414,,,
1309,07/23/22 04:05:18 AM,19.440,84.99,16.872,,,
1310,07/23/22 05:05:18 AM,19.107,85.49,16.638,,,
1311,07/23/22 06:05:18 AM,19.297,84.89,16.713,,,
1312,07/23/22 07:05:18 AM,20.440,80.08,16.910,,,
1313,07/23/22 08:05:18 AM,21.465,82.41,18.367,,,
1314,07/23/22 09:05:18 AM,23.621,84.50,20.882,,,
1315,07/23/22 10:05:18 AM,26.603,81.74,23.253,,,
1316,07/23/22 11:05:18 AM,28.574,79.63,24.737,,,
1317,07/23/22 12:05:18 PM,30.098,78.14,25.899,,,
1318,07/23/22 01:05:18 PM,31.084,70.46,25.104,,,
1319,07/23/22 02:05:18 PM,31.901,79.10,27.857,,,
1320,07/23/22 03:05:18 PM,33.061,76.05,28.304,,,
1321,07/23/22 04:05:18 PM,33.817,75.61,28.936,,,
1322,07/23/22 05:05:18 PM,34.290,74.12,29.046,,,
1323,07/23/22 06:05:18 PM,34.554,73.50,29.155,,,
1324,07/23/22 07:05:18 PM,33.373,73.31,27.975,,,
1325,07/23/22 08:05:18 PM,31.594,74.52,26.540,,,
1326,07/23/22 09:05:18 PM,29.171,73.00,23.862,,,
1327,07/23/22 10:05:18 PM,25.652,76.47,21.230,,,
1328,07/23/22 11:05:18 PM,23.045,82.53,19.934,,,
1329,07/24/22 12:05:18 AM,21.704,81.67,18.456,,,
1330,07/24/22 01:05:18 AM,21.059,85.58,18.573,,,
1331,07/24/22 02:05:18 AM,20.559,83.81,17.749,,,
1332,07/24/22 03:05:18 AM,19.916,85.05,17.351,,,
1333,07/24/22 04:05:18 AM,19.487,84.94,16.910,,,
1334,07/24/22 05:05:18 AM,19.059,85.25,16.547,,,
1335,07/24/22 06:05:18 AM,19.250,84.85,16.659,,,
1336,07/24/22 07:05:18 AM,20.463,79.95,16.908,,,
1337,07/24/22 08:05:18 AM,21.465,81.89,18.265,,,
1338,07/24/22 09:05:18 AM,23.693,84.06,20.868,,,
1339,07/24/22 10:05:18 AM,27.044,72.23,21.642,,,
1340,07/24/22 11:05:18 AM,28.549,79.18,24.617,,,
1341,07/24/22 12:05:18 PM,30.098,77.89,25.844,,,
1342,07/24/22 01:05:18 PM,31.262,77.58,26.906,,,
1343,07/24/22 02:05:18 PM,32.337,77.04,27.827,,,
1344,07/24/22 03:05:18 PM,33.165,76.09,28.413,,,
1345,07/24/22 04:05:18 PM,33.870,75.82,29.033,,,
1346,07/24/22 05:05:18 PM,34.316,74.80,29.229,,,
1347,07/24/22 06:05:18 PM,34.527,73.68,29.171,,,
1348,07/24/22 07:05:18 PM,33.347,73.83,28.069,,,
1349,07/24/22 08:05:18 PM,31.619,74.21,26.495,,,
1350,07/24/22 09:05:18 PM,29.096,73.35,23.867,,,
1351,07/24/22 10:05:18 PM,25.676,76.36,21.232,,,
1352,07/24/22 11:05:18 PM,23.117,82.14,19.927,,,
1353,07/25/22 12:05:18 AM,21.823,81.77,18.591,,,
1354,07/25/22 01:05:18 AM,21.131,85.36,18.601,,,
1355,07/25/22 02:05:18 AM,20.630,83.64,17.786,,,
1356,07/25/22 03:05:18 AM,20.035,84.89,17.437,,,
1357,07/25/22 04:05:18 AM,19.535,84.83,16.936,,,
1358,07/25/22 05:05:18 AM,19.107,85.68,16.673,,,
1359,07/25/22 06:05:18 AM,19.392,84.33,16.702,,,
1360,07/25/22 07:05:18 AM,20.463,80.16,16.949,,,
1361,07/25/22 08:05:18 AM,21.441,81.74,18.214,,,
1362,07/25/22 09:05:18 AM,23.693,84.04,20.863,,,
1363,07/25/22 10:05:18 AM,26.676,81.23,23.221,,,
1364,07/25/22 11:05:18 AM,28.574,78.99,24.601,,,
1365,07/25/22 12:05:18 PM,29.521,79.82,25.698,,,
1366,07/25/22 01:05:18 PM,31.262,77.73,26.938,,,
1367,07/25/22 02:05:18 PM,32.080,77.10,27.591,,,
1368,07/25/22 03:05:18 PM,33.009,76.21,28.290,,,
1369,07/25/22 04:05:18 PM,33.817,76.05,29.035,,,
1370,07/25/22 05:05:18 PM,34.185,73.96,28.908,,,
1371,07/25/22 06:05:18 PM,34.211,73.11,28.732,,,
1372,07/25/22 07:05:18 PM,33.139,73.54,27.802,,,
1373,07/25/22 08:05:18 PM,31.441,74.54,26.398,,,
1374,07/25/22 09:05:18 PM,28.897,73.22,23.646,,,
1375,07/25/22 10:05:18 PM,25.603,76.55,21.201,,,
1376,07/25/22 11:05:18 PM,23.069,82.49,19.949,,,
1377,07/26/22 12:05:18 AM,21.776,81.67,18.526,,,
1378,07/26/22 01:05:18 AM,21.083,85.44,18.570,,,
1379,07/26/22 02:05:18 AM,20.583,83.52,17.717,,,
1380,07/26/22 03:05:18 AM,20.011,84.46,17.334,,,
1381,07/26/22 04:05:18 AM,19.583,85.53,17.112,,,
1382,07/26/22 05:05:18 AM,19.107,85.33,16.608,,,
1383,07/26/22 06:05:18 AM,19.321,84.80,16.721,,,
1384,07/26/22 07:05:18 AM,20.440,80.62,17.017,,,
1385,07/26/22 08:05:18 AM,21.441,82.08,18.278,,,
1386,07/26/22 09:05:18 AM,23.573,84.27,20.789,,,
1387,07/26/22 10:05:18 AM,26.530,81.86,23.205,,,
1388,07/26/22 11:05:18 AM,28.549,79.77,24.742,,,
1389,07/26/22 12:05:18 PM,29.546,80.58,25.882,,,
1390,07/26/22 01:05:18 PM,31.262,77.08,26.796,,,
1391,07/26/22 02:05:18 PM,32.312,76.22,27.619,,,
1392,07/26/22 03:05:18 PM,33.191,75.78,28.370,,,
1393,07/26/22 04:05:18 PM,33.791,75.06,28.783,,,
1394,07/26/22 05:05:18 PM,34.369,73.01,28.860,,,
1395,07/26/22 06:05:18 PM,34.395,73.58,29.020,,,
1396,07/26/22 07:05:18 PM,33.321,73.65,28.004,,,
1397,07/26/22 08:05:18 PM,31.517,73.48,26.229,,,
1398,07/26/22 09:05:18 PM,29.096,72.53,23.681,,,
1399,07/26/22 10:05:18 PM,25.652,75.83,21.095,,,
1400,07/26/22 11:05:18 PM,23.093,81.55,19.789,,,
1401,07/27/22 12:05:18 AM,21.823,81.04,18.448,,,
1402,07/27/22 01:05:18 AM,21.131,84.79,18.495,,,
1403,07/27/22 02:05:18 AM,20.630,83.17,17.697,,,
1404,07/27/22 03:05:18 AM,20.011,84.29,17.302,,,
1405,07/27/22 04:05:18 AM,19.630,84.67,16.999,,,
1406,07/27/22 05:05:18 AM,19.178,85.01,16.619,,,
1407,07/27/22 06:05:18 AM,19.345,83.82,16.560,,,
1408,07/27/22 07:05:18 AM,20.487,79.20,16.782,,,
1409,07/27/22 08:05:18 AM,21.489,81.50,18.212,,,
1410,07/27/22 09:05:18 AM,23.693,83.54,20.766,,,
1411,07/27/22 10:05:18 AM,26.701,80.85,23.165,,,
1412,07/27/22 11:05:18 AM,28.648,77.78,24.414,,,
1413,07/27/22 12:05:18 PM,29.847,75.76,25.135,,,
1414,07/27/22 01:05:18 PM,31.262,76.60,26.688,,,
1415,07/27/22 02:05:18 PM,32.312,75.87,27.539,,,
1416,07/27/22 03:05:18 PM,33.269,75.69,28.424,,,
1417,07/27/22 04:05:18 PM,33.974,75.77,29.123,,,
1418,07/27/22 05:05:18 PM,34.422,74.73,29.315,,,
1419,07/27/22 06:05:18 PM,34.448,73.94,29.155,,,
1420,07/27/22 07:05:18 PM,33.373,74.48,28.247,,,
1421,07/27/22 08:05:18 PM,31.543,74.08,26.390,,,
1422,07/27/22 09:05:18 PM,29.022,73.72,23.880,,,
1423,07/27/22 10:05:18 PM,25.749,75.80,21.182,,,
1424,07/27/22 11:05:18 PM,23.117,81.13,19.729,,,
1425,07/28/22 12:05:18 AM,21.847,80.77,18.418,,,
1426,07/28/22 01:05:18 AM,21.131,84.50,18.440,,,
1427,07/28/22 02:05:18 AM,20.654,82.42,17.577,,,
1428,07/28/22 03:05:18 AM,19.963,83.60,17.124,,,
1429,07/28/22 04:05:18 AM,19.535,84.23,16.823,,,
1430,07/28/22 05:05:18 AM,19.178,84.40,16.505,,,
1431,07/28/22 06:05:18 AM,19.345,83.41,16.484,,,
1432,07/28/22 07:05:18 AM,20.511,79.86,16.937,,,
1433,07/28/22 08:05:18 AM,21.489,81.22,18.158,,,
1434,07/28/22 09:05:18 AM,23.766,83.78,20.883,,,
1435,07/28/22 10:05:18 AM,26.676,80.26,23.020,,,
1436,07/28/22 11:05:18 AM,28.648,78.34,24.536,,,
1437,07/28/22 12:05:18 PM,29.722,67.29,23.034,,,
1438,07/28/22 01:05:18 PM,31.441,77.85,27.137,,,
1439,07/28/22 02:05:18 PM,32.415,75.97,27.663,,,
1440,07/28/22 03:05:18 PM,33.373,75.61,28.505,,,
1441,07/28/22 04:05:18 PM,34.132,75.34,29.178,,,
1442,07/28/22 05:05:18 PM,34.580,74.53,29.422,,,
1443,07/28/22 06:05:18 PM,34.686,73.72,29.334,,,
1444,07/28/22 07:05:18 PM,33.530,74.46,28.392,,,
1445,07/28/22 08:05:18 PM,31.696,73.97,26.513,,,
1446,07/28/22 09:05:18 PM,29.146,74.01,24.067,,,
1447,07/28/22 10:05:18 PM,25.725,76.21,21.245,,,
1448,07/28/22 11:05:18 PM,23.117,81.36,19.774,,,
1449,07/29/22 12:05:18 AM,21.847,80.89,18.442,,,
1450,07/29/22 01:05:18 AM,21.155,84.59,18.479,,,
1451,07/29/22 02:05:18 AM,20.630,82.63,17.592,,,
1452,07/29/22 03:05:18 AM,20.059,83.72,17.240,,,
1453,07/29/22 04:05:18 AM,19.511,83.83,16.726,,,
1454,07/29/22 05:05:18 AM,19.178,84.26,16.479,,,
1455,07/29/22 06:05:18 AM,19.368,83.18,16.463,,,
1456,07/29/22 07:05:18 AM,20.559,79.75,16.961,,,
1457,07/29/22 08:05:18 AM,21.561,80.90,18.164,,,
1458,07/29/22 09:05:18 AM,23.790,83.04,20.763,,,
1459,07/29/22 10:05:18 AM,26.774,80.21,23.107,,,
1460,07/29/22 11:05:18 AM,25.847,1.00,-34.270,,,
1461,07/29/22 12:05:18 PM,29.973,76.67,25.456,,,
1462,07/29/22 01:05:18 PM,31.492,75.16,26.588,,,
1463,07/29/22 02:05:18 PM,32.518,73.91,27.291,,,
1464,07/29/22 03:05:18 PM,33.425,74.25,28.244,,,
1465,07/29/22 04:05:18 PM,34.106,73.51,28.725,,,
1466,07/29/22 05:05:18 PM,34.607,71.98,28.843,,,
1467,07/29/22 06:05:18 PM,34.712,71.86,28.916,,,
1468,07/29/22 07:05:18 PM,33.582,72.01,27.867,,,
1469,07/29/22 08:05:18 PM,31.696,73.33,26.365,,,
1470,07/29/22 09:05:18 PM,29.171,72.11,23.657,,,
1471,07/29/22 10:05:18 PM,25.749,74.93,20.993,,,
1472,07/29/22 11:05:18 PM,23.141,80.91,19.707,,,
1473,07/30/22 12:05:18 AM,21.847,80.36,18.337,,,
1474,07/30/22 01:05:18 AM,21.155,83.73,18.317,,,
1475,07/30/22 02:05:18 AM,20.654,81.86,17.467,,,
1476,07/30/22 03:05:18 AM,20.059,83.19,17.141,,,
1477,07/30/22 04:05:18 AM,19.606,84.04,16.858,,,
1478,07/30/22 05:05:18 AM,19.202,84.28,16.506,,,
1479,07/30/22 06:05:18 AM,19.464,83.65,16.644,,,
1480,07/30/22 07:05:18 AM,20.559,79.22,16.855,,,
1481,07/30/22 08:05:18 AM,21.561,79.75,17.937,,,
1482,07/30/22 09:05:18 AM,23.766,82.06,20.546,,,
1483,07/30/22 10:05:18 AM,26.848,79.14,22.955,,,
1484,07/30/22 11:05:18 AM,28.847,76.61,24.354,,,
1485,07/30/22 12:05:18 PM,30.325,75.14,25.457,,,
1486,07/30/22 01:05:18 PM,31.492,74.36,26.405,,,
1487,07/30/22 02:05:18 PM,32.595,77.87,28.262,,,
1488,07/30/22 03:05:18 PM,33.399,75.92,28.601,,,
1489,07/30/22 04:05:18 PM,34.106,73.60,28.746,,,
1490,07/30/22 05:05:18 PM,34.580,72.09,28.844,,,
1491,07/30/22 06:05:18 PM,34.633,72.09,28.895,,,
1492,07/30/22 07:05:18 PM,33.477,72.46,27.874,,,
1493,07/30/22 08:05:18 PM,31.722,72.68,26.239,,,
1494,07/30/22 09:05:18 PM,29.221,71.70,23.610,,,
1495,07/30/22 10:05:18 PM,25.774,75.18,21.071,,,
1496,07/30/22 11:05:18 PM,23.117,81.17,19.736,,,
1497,07/31/22 12:05:18 AM,21.847,80.56,18.377,,,
1498,07/31/22 01:05:18 AM,21.083,84.05,18.308,,,
1499,07/31/22 02:05:18 AM,20.678,82.54,17.623,,,
1500,07/31/22 03:05:18 AM,20.011,83.72,17.193,,,
1501,07/31/22 04:05:18 AM,19.583,84.16,16.858,,,
1502,07/31/22 05:05:18 AM,19.154,84.53,16.506,,,
1503,07/31/22 06:05:18 AM,19.368,83.14,16.455,,,
1504,07/31/22 07:05:18 AM,20.559,79.23,16.859,,,
1505,07/31/22 08:05:18 AM,21.561,80.77,18.140,,,
1506,07/31/22 09:05:18 AM,23.838,82.67,20.738,,,
1507,07/31/22 10:05:18 AM,26.823,79.41,22.989,,,
1508,07/31/22 11:05:18 AM,28.847,76.90,24.416,,,
1509,07/31/22 12:05:18 PM,30.300,75.27,25.463,,,
1510,07/31/22 01:05:18 PM,31.568,75.55,26.748,,,
1511,07/31/22 02:05:18 PM,31.696,70.21,25.629,,,
1512,07/31/22 03:05:18 PM,33.530,76.81,28.930,,,
1513,07/31/22 04:05:18 PM,34.211,73.83,28.902,,,
1514,07/31/22 05:05:18 PM,34.580,73.16,29.100,,,
1515,07/31/22 06:05:18 PM,34.633,72.78,29.059,,,
1516,07/31/22 07:05:18 PM,33.504,72.56,27.922,,,
1517,07/31/22 08:05:18 PM,31.670,72.75,26.205,,,
1518,07/31/22 09:05:18 PM,29.246,72.01,23.705,,,
1519,07/31/22 10:05:18 PM,25.774,75.17,21.069,,,
1520,07/31/22 11:05:18 PM,23.165,81.00,19.749,,,
1521,08/01/22 12:05:18 AM,21.871,80.32,18.352,,,
1522,08/01/22 01:05:18 AM,21.155,83.81,18.333,,,
1523,08/01/22 02:05:18 AM,20.654,82.38,17.568,,,
1524,08/01/22 03:05:18 AM,20.011,83.14,17.084,,,
1525,08/01/22 04:05:18 AM,19.559,84.00,16.804,,,
1526,08/01/22 05:05:18 AM,19.202,84.04,16.461,,,
1527,08/01/22 06:05:18 AM,19.440,83.58,16.608,,,
1528,08/01/22 07:05:18 AM,20.463,78.75,16.670,,,
1529,08/01/22 08:05:18 AM,21.250,81.23,17.926,,,
1530,08/01/22 09:05:18 AM,23.357,83.61,20.451,,,
1531,08/01/22 10:05:18 AM,26.505,81.21,23.049,,,
1532,08/01/22 11:05:18 AM,28.425,77.87,24.218,,,
1533,08/01/22 12:05:18 PM,29.646,75.52,24.886,,,
1534,08/01/22 01:05:18 PM,30.831,76.98,26.355,,,
1535,08/01/22 02:05:18 PM,31.952,75.14,27.027,,,
1536,08/01/22 03:05:18 PM,32.854,75.59,28.001,,,
1537,08/01/22 04:05:18 PM,33.634,74.89,28.592,,,
1538,08/01/22 05:05:18 PM,34.027,74.39,28.856,,,
1539,08/01/22 06:05:18 PM,34.001,73.86,28.707,,,
1540,08/01/22 07:05:18 PM,32.957,74.39,27.825,,,
1541,08/01/22 08:05:18 PM,31.161,74.89,26.208,,,
1542,08/01/22 09:05:18 PM,28.922,73.43,23.720,,,
1543,08/01/22 10:05:18 PM,25.676,75.30,21.002,,,
1544,08/01/22 11:05:18 PM,23.141,80.94,19.714,,,
1545,08/02/22 12:05:18 AM,21.847,80.53,18.371,,,
1546,08/02/22 01:05:18 AM,21.131,83.93,18.331,,,
1547,08/02/22 02:05:18 AM,20.606,82.06,17.460,,,
1548,08/02/22 03:05:18 AM,20.011,83.18,17.093,,,
1549,08/02/22 04:05:18 AM,19.583,84.10,16.845,,,
1550,08/02/22 05:05:18 AM,19.131,84.02,16.389,,,
1551,08/02/22 06:05:18 AM,19.392,82.95,16.442,,,
1552,08/02/22 07:05:18 AM,20.344,79.72,16.747,,,
1553,08/02/22 08:05:18 AM,21.155,81.80,17.945,,,
1554,08/02/22 09:05:18 AM,23.429,84.51,20.695,,,
1555,08/02/22 10:05:18 AM,26.334,81.18,22.877,,,
1556,08/02/22 11:05:18 AM,28.301,79.11,24.361,,,
1557,08/02/22 12:05:18 PM,29.822,71.40,24.115,,,
1558,08/02/22 01:05:18 PM,31.059,78.58,26.926,,,
1559,08/02/22 02:05:18 PM,31.978,75.73,27.186,,,
1560,08/02/22 03:05:18 PM,32.802,76.66,28.191,,,
1561,08/02/22 04:05:18 PM,33.582,75.12,28.595,,,
1562,08/02/22 05:05:18 PM,34.001,75.10,28.994,,,
1563,08/02/22 06:05:18 PM,34.079,73.76,28.759,,,
1564,08/02/22 07:05:18 PM,32.880,74.51,27.779,,,
1565,08/02/22 08:05:18 PM,31.237,75.28,26.370,,,
1566,08/02/22 09:05:18 PM,28.972,73.09,23.688,,,
1567,08/02/22 10:05:18 PM,25.701,75.03,20.968,,,
1568,08/02/22 11:05:18 PM,23.165,80.83,19.716,,,
1569,08/03/22 12:05:18 AM,21.919,80.38,18.411,,,
1570,08/03/22 01:05:18 AM,21.226,84.12,18.461,,,
1571,08/03/22 02:05:18 AM,20.702,81.76,17.494,,,
1572,08/03/22 03:05:18 AM,20.154,83.55,17.302,,,
1573,08/03/22 04:05:18 AM,19.702,83.84,16.914,,,
1574,08/03/22 05:05:18 AM,19.226,84.09,16.494,,,
1575,08/03/22 06:05:18 AM,19.416,83.04,16.482,,,
1576,08/03/22 07:05:18 AM,20.463,78.99,16.717,,,
1577,08/03/22 08:05:18 AM,21.203,81.33,17.899,,,
1578,08/03/22 09:05:18 AM,23.453,84.71,20.756,,,
1579,08/03/22 10:05:18 AM,26.432,80.72,22.877,,,
1580,08/03/22 11:05:18 AM,28.301,70.89,22.538,,,
1581,08/03/22 12:05:18 PM,29.947,78.56,25.844,,,
1582,08/03/22 01:05:18 PM,31.059,75.98,26.354,,,
1583,08/03/22 02:05:18 PM,32.157,76.13,27.449,,,
1584,08/03/22 03:05:18 PM,33.061,75.01,28.067,,,
1585,08/03/22 04:05:18 PM,33.791,74.78,28.719,,,
1586,08/03/22 05:05:18 PM,34.158,73.76,28.835,,,
1587,08/03/22 06:05:18 PM,34.211,73.49,28.822,,,
1588,08/03/22 07:05:18 PM,33.035,74.33,27.886,,,
1589,08/03/22 08:05:18 PM,31.313,74.95,26.368,,,
1590,08/03/22 09:05:18 PM,29.096,72.69,23.718,,,
1591,08/03/22 10:05:18 PM,25.774,75.13,21.061,,,
1592,08/03/22 11:05:18 PM,23.213,80.68,19.731,,,
1593,08/04/22 12:05:18 AM,21.847,79.74,18.213,,,
1594,08/04/22 01:05:18 AM,21.179,84.34,18.455,,,
1595,08/04/22 02:05:18 AM,20.678,81.75,17.470,,,
1596,08/04/22 03:05:18 AM,20.059,83.20,17.141,,,
1597,08/04/22 04:05:18 AM,19.630,83.88,16.851,,,
1598,08/04/22 05:05:18 AM,19.250,84.03,16.507,,,
1599,08/04/22 06:05:18 AM,19.440,82.65,16.433,,,
1600,08/04/22 07:05:18 AM,20.463,79.77,16.872,,,
1601,08/04/22 08:05:18 AM,21.250,81.25,17.931,,,
1602,08/04/22 09:05:18 AM,23.525,84.47,20.781,,,
1603,08/04/22 10:05:18 AM,26.456,81.11,22.981,,,
1604,08/04/22 11:05:18 AM,28.425,78.61,24.375,,,
1605,08/04/22 12:05:18 PM,29.822,76.59,25.294,,,
1606,08/04/22 01:05:18 PM,31.008,76.02,26.313,,,
1607,08/04/22 02:05:18 PM,32.106,75.60,27.281,,,
1608,08/04/22 03:05:18 PM,33.009,75.97,28.237,,,
1609,08/04/22 04:05:18 PM,33.791,74.90,28.746,,,
1610,08/04/22 05:05:18 PM,34.185,73.75,28.858,,,
1611,08/04/22 06:05:18 PM,34.185,73.92,28.898,,,
1612,08/04/22 07:05:18 PM,33.035,74.35,27.891,,,
1613,08/04/22 08:05:18 PM,31.390,74.85,26.418,,,
1614,08/04/22 09:05:18 PM,29.071,72.96,23.756,,,
1615,08/04/22 10:05:18 PM,25.725,75.35,21.062,,,
1616,08/04/22 11:05:18 PM,23.237,80.42,19.702,,,
1617,08/05/22 12:05:18 AM,21.967,79.99,18.379,,,
1618,08/05/22 01:05:18 AM,21.226,83.73,18.387,,,
1619,08/05/22 02:05:18 AM,20.773,81.64,17.541,,,
1620,08/05/22 03:05:18 AM,20.082,82.83,17.096,,,
1621,08/05/22 04:05:18 AM,19.654,83.64,16.829,,,
1622,08/05/22 05:05:18 AM,19.273,83.77,16.480,,,
1623,08/05/22 06:05:18 AM,19.368,82.19,16.275,,,
1624,08/05/22 07:05:18 AM,20.511,79.04,16.773,,,
1625,08/05/22 08:05:18 AM,21.322,81.24,17.998,,,
1626,08/05/22 09:05:18 AM,23.501,83.20,20.510,,,
1627,08/05/22 10:05:18 AM,26.505,80.39,22.882,,,
1628,08/05/22 11:05:18 AM,28.450,78.09,24.289,,,
1629,08/05/22 12:05:18 PM,29.897,76.55,25.356,,,
1630,08/05/22 01:05:18 PM,31.211,75.93,26.490,,,
1631,08/05/22 02:05:18 PM,32.183,74.83,27.180,,,
1632,08/05/22 03:05:18 PM,33.061,75.20,28.112,,,
1633,08/05/22 04:05:18 PM,33.896,75.10,28.894,,,
1634,08/05/22 05:05:18 PM,34.264,73.72,28.927,,,
1635,08/05/22 06:05:18 PM,34.264,73.91,28.972,,,
1636,08/05/22 07:05:18 PM,33.113,73.91,27.864,,,
1637,08/05/22 08:05:18 PM,31.466,74.65,26.446,,,
1638,08/05/22 09:05:18 PM,29.022,73.13,23.746,,,
1639,08/05/22 10:05:18 PM,25.774,75.10,21.053,,,
1640,08/05/22 11:05:18 PM,23.237,80.45,19.709,,,
1641,08/06/22 12:05:18 AM,21.943,80.05,18.368,,,
1642,08/06/22 01:05:18 AM,21.203,83.91,18.397,,,
1643,08/06/22 02:05:18 AM,20.749,81.79,17.547,,,
1644,08/06/22 03:05:18 AM,20.082,83.14,17.153,,,
1645,08/06/22 04:05:18 AM,19.630,83.58,16.796,,,
1646,08/06/22 05:05:18 AM,19.250,83.83,16.469,,,
1647,08/06/22 06:05:18 AM,19.416,82.12,16.308,,,
1648,08/06/22 07:05:18 AM,20.606,78.72,16.802,,,
1649,08/06/22 08:05:18 AM,21.322,81.34,18.018,,,
1650,08/06/22 09:05:18 AM,23.525,83.23,20.540,,,
1651,08/06/22 10:05:18 AM,26.432,80.15,22.759,,,
1652,08/06/22 11:05:18 AM,28.400,77.69,24.154,,,
1653,08/06/22 12:05:18 PM,29.973,76.90,25.508,,,
1654,08/06/22 01:05:18 PM,31.110,75.47,26.288,,,
1655,08/06/22 02:05:18 PM,32.209,75.27,27.304,,,
1656,08/06/22 03:05:18 PM,33.087,74.83,28.050,,,
1657,08/06/22 04:05:18 PM,33.870,74.71,28.777,,,
1658,08/06/22 05:05:18 PM,34.316,73.52,28.931,,,
1659,08/06/22 06:05:18 PM,34.343,73.87,29.038,,,
1660,08/06/22 07:05:18 PM,33.113,74.33,27.962,,,
1661,08/06/22 08:05:18 PM,31.466,74.46,26.404,,,
1662,08/06/22 09:05:18 PM,29.146,72.80,23.791,,,
1663,08/06/22 10:05:18 PM,25.798,75.10,21.077,,,
1664,08/06/22 11:05:18 PM,23.237,80.48,19.715,,,
1665,08/07/22 12:05:18 AM,21.967,79.68,18.318,,,
1666,08/07/22 01:05:18 AM,21.179,84.06,18.404,,,
1667,08/07/22 02:05:18 AM,20.726,81.27,17.423,,,
1668,08/07/22 03:05:18 AM,20.106,83.11,17.171,,,
1669,08/07/22 04:05:18 AM,19.606,83.09,16.678,,,
1670,08/07/22 05:05:18 AM,19.297,83.60,16.472,,,
1671,08/07/22 06:05:18 AM,19.487,82.91,16.529,,,
1672,08/07/22 07:05:18 AM,20.559,78.44,16.700,,,
1673,08/07/22 08:05:18 AM,21.250,80.88,17.858,,,
1674,08/07/22 09:05:18 AM,23.525,83.27,20.548,,,
1675,08/07/22 10:05:18 AM,26.505,80.54,22.911,,,
1676,08/07/22 11:05:18 AM,28.624,77.95,24.428,,,
1677,08/07/22 12:05:18 PM,29.797,74.31,24.760,,,
1678,08/07/22 01:05:18 PM,31.161,78.98,27.112,,,
1679,08/07/22 02:05:18 PM,32.132,75.47,27.276,,,
1680,08/07/22 03:05:18 PM,33.113,75.06,28.129,,,
1681,08/07/22 04:05:18 PM,33.739,74.87,28.689,,,
1682,08/07/22 05:05:18 PM,34.264,73.79,28.943,,,
1683,08/07/22 06:05:18 PM,34.343,73.95,29.056,,,
1684,08/07/22 07:05:18 PM,33.087,74.15,27.895,,,
1685,08/07/22 08:05:18 PM,31.441,75.12,26.528,,,
1686,08/07/22 09:05:18 PM,29.096,73.03,23.796,,,
1687,08/07/22 10:05:18 PM,25.822,75.26,21.136,,,
1688,08/07/22 11:05:18 PM,23.213,80.48,19.692,,,
1689,08/08/22 12:05:18 AM,21.967,80.11,18.405,,,
1690,08/08/22 01:05:18 AM,21.179,84.10,18.410,,,
1691,08/08/22 02:05:18 AM,20.702,81.89,17.520,,,
1692,08/08/22 03:05:18 AM,20.059,82.53,17.014,,,
1693,08/08/22 04:05:18 AM,19.654,84.01,16.900,,,
1694,08/08/22 05:05:18 AM,19.202,83.81,16.418,,,
1695,08/08/22 06:05:18 AM,19.392,82.21,16.303,,,
1696,08/08/22 07:05:18 AM,20.511,78.86,16.737,,,
1697,08/08/22 08:05:18 AM,21.322,81.42,18.034,,,
